-88.094,-8.9843,5.1493,89.174
46.687,10.929,-1.756,-53.797
46.797,3.5404,-0.81699,-48.781
-13.255,-5.5693,3.9672,12.929
-36.929,-12.462,-9.502,59.827
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
